,province_id,year,types,score
0,11,2019,2,517.00
1,11,2019,1,472.00
2,11,2018,2,524.00
3,11,2018,1,475.00
4,11,2017,2,495.00
5,11,2017,1,489.00
6,12,2019,2,491.00
7,12,2019,1,467.00
8,12,2018,2,506.00
9,12,2018,1,475.00
10,12,2017,2,477.00
11,12,2017,1,454.00
12,13,2019,2,554.00
13,13,2019,1,502.00
14,13,2018,2,559.00
15,13,2018,1,509.00
16,13,2017,2,518.00
17,13,2017,1,482.00
18,14,2019,2,533.00
19,14,2019,1,481.00
20,14,2018,2,535.00
21,14,2018,1,499.00
22,14,2017,2,505.00
23,14,2017,1,460.00
24,15,2019,2,505.00
25,15,2019,1,428.00
26,15,2018,2,489.00
27,15,2018,1,436.00
28,15,2017,2,473.00
29,15,2017,1,416.00
30,21,2019,2,557.00
31,21,2019,1,513.00
32,21,2018,2,538.00
33,21,2018,1,507.00
34,21,2017,2,503.00
35,21,2017,1,458.00
36,22,2019,2,529.00
37,22,2019,1,478.00
38,22,2018,2,506.00
39,22,2018,1,414.00
40,22,2017,2,431.00
41,22,2017,1,386.00
42,23,2019,2,502.00
43,23,2019,1,480.00
44,23,2018,2,487.00
45,23,2018,1,479.00
46,23,2017,2,480.00
47,23,2017,1,448.00
48,32,2019,1,339.00
49,32,2019,2,332.00
50,32,2018,2,330.00
51,32,2018,1,326.00
52,32,2017,2,326.00
53,32,2017,1,318.00
54,33,2019,3,568.00
55,33,2018,3,565.00
56,33,2017,3,552.00
57,34,2019,2,554.00
58,34,2019,1,494.00
59,34,2018,2,554.00
60,34,2018,1,501.00
61,34,2017,2,514.00
62,34,2017,1,481.00
63,35,2019,2,512.00
64,35,2019,1,463.00
65,35,2018,2,527.00
66,35,2018,1,452.00
67,35,2017,2,448.00
68,35,2017,1,400.00
69,36,2019,2,554.00
70,36,2019,1,509.00
71,36,2018,2,562.00
72,36,2018,1,513.00
73,36,2017,2,517.00
74,36,2017,1,488.00
75,37,2019,2,543.00
76,37,2019,1,495.00
77,37,2018,2,553.00
78,37,2018,1,491.00
79,37,2017,2,527.00
80,37,2017,1,484.00
81,41,2019,2,537.00
82,41,2019,1,500.00
83,41,2018,2,545.00
84,41,2018,1,492.00
85,41,2017,2,508.00
86,41,2017,1,475.00
87,42,2019,2,537.00
88,42,2019,1,484.00
89,42,2018,2,555.00
90,42,2018,1,487.00
91,42,2017,2,518.00
92,42,2017,1,448.00
93,43,2019,2,548.00
94,43,2019,1,485.00
95,43,2018,2,559.00
96,43,2018,1,494.00
97,43,2017,2,515.00
98,43,2017,1,468.00
99,44,2019,2,538.00
100,44,2019,1,464.00
101,44,2018,2,532.00
102,44,2018,1,461.00
103,44,2017,2,495.00
104,44,2017,1,441.00
105,45,2019,2,492.00
106,45,2019,1,454.00
107,45,2018,2,516.00
108,45,2018,1,455.00
109,45,2017,2,501.00
110,45,2017,1,402.00
111,46,2019,2,635.00
112,46,2019,1,560.00
113,46,2018,2,629.00
114,46,2018,1,576.00
115,46,2017,2,627.00
116,46,2017,1,569.00
117,50,2019,2,526.00
118,50,2019,1,505.00
119,50,2018,2,500.00
120,50,2018,1,489.00
121,50,2017,2,503.00
122,50,2017,1,467.00
123,51,2019,2,533.00
124,51,2019,1,532.00
125,51,2018,2,546.00
126,51,2018,1,532.00
127,51,2017,1,500.00
128,51,2017,2,470.00
129,52,2019,2,526.00
130,52,2019,1,428.00
131,52,2018,2,558.00
132,52,2018,1,449.00
133,52,2017,2,525.00
134,52,2017,1,422.00
135,53,2019,2,544.00
136,53,2019,1,492.00
137,53,2018,2,560.00
138,53,2018,1,490.00
139,53,2017,2,533.00
140,53,2017,1,459.00
141,61,2019,2,513.00
142,61,2019,1,464.00
143,61,2018,2,505.00
144,61,2018,1,460.00
145,61,2017,2,495.00
146,61,2017,1,431.00
147,62,2019,2,518.00
148,62,2019,1,464.00
149,62,2018,2,496.00
150,62,2018,1,472.00
151,62,2017,2,490.00
152,62,2017,1,441.00
153,64,2019,2,532.00
154,64,2019,1,445.00
155,64,2018,2,521.00
156,64,2018,1,448.00
157,64,2017,2,508.00
158,64,2017,1,417.00
159,65,2019,2,503.00
160,65,2019,1,447.00
161,65,2018,2,496.00
162,65,2018,1,471.00
163,65,2017,2,479.00
164,65,2017,1,426.00
165,31,2018,3,434.00
